Company,Bean_Origin_or_Bar_Name,REF,Review_Date,Cocoa_Percent,Company_Location,Rating,Bean_Type,Broad_Bean_Origin_Country,Ingredients,Most_Memorable_Characteristics,continent,country_code,latitude,longitude
Dandelion,Dominican Republic,654,2011,70.0,United States of America,3.25,missing,Dominican Republic,"2- B,S","grassy, fruity, brownie",Caribbean,DO,18.735693,-70.162651
Dandelion,Madagascar,654,2011,70.0,United States of America,3.25,Trinitario,Madagascar,"2- B,S","brownie, red berry",Africa,MG,-18.766947,46.869107
Dandelion,Tanzania,654,2011,70.0,United States of America,3.25,missing,Tanzania,"2- B,S",cocoa flavor dominates,Africa,TZ,-6.369028,34.888822
Danta,Los Ujuxtes,1223,2014,82.0,Guatemala,3.25,missing,Guatemala,"4- B,S,C,V","fatty, sunflower, peanutbutter",Central America,GT,15.783471,-90.230759
Danta,Chuao,987,2012,75.0,Guatemala,3.0,Trinitario,Venezuela,"4- B,S,C,V","gummy, fatty, caramel",South America,VE,6.42375,-66.58973
Danta,Los Ujuxtes,987,2012,70.0,Guatemala,3.75,missing,Guatemala,"2- B,S",spicy,Central America,GT,15.783471,-90.230759
Danta,Sambirano,987,2012,70.0,Guatemala,3.75,Trinitario,Madagascar,"2- B,S","oily, toffee, hints of fruit",Africa,MG,-18.766947,46.869107
Danta,Las Acacias E.,987,2012,70.0,Guatemala,4.0,Criollo,Guatemala,"2- B,S","sweet spice, floral",Central America,GT,15.783471,-90.230759
Danta,"Oscuro, Finca Chimelb",991,2012,70.0,Guatemala,3.25,missing,Guatemala,"2- B,S","nutty, ashey, spicy pepper",Central America,GT,15.783471,-90.230759
Danta,Los Ujuxtes,661,2011,60.0,Guatemala,3.5,missing,Guatemala,"4- B,S,C,V","oily, dried fruit, vanilla",Central America,GT,15.783471,-90.230759
Danta,Las Acacias E.,423,2009,75.0,Guatemala,3.0,Criollo,Guatemala,"4- B,S,C,V","dark woody, plum, astringent",Central America,GT,15.783471,-90.230759
Danta,Las Acacias E.,423,2009,75.0,Guatemala,3.0,Criollo,Guatemala,"4- B,S,C,V","wood, holiday spice, soap",Central America,GT,15.783471,-90.230759
Danta,Las Acacias E.,423,2009,60.0,Guatemala,3.25,Criollo,Guatemala,"4- B,S,C,V","dark woody, plum, astringent",Central America,GT,15.783471,-90.230759
Danta,Las Acacias E.,423,2009,60.0,Guatemala,3.25,Criollo,Guatemala,"4- B,S,C,V","wood, holiday spice, soap",Central America,GT,15.783471,-90.230759
DAR,"Venezuela, batch 122",1920,2016,72.0,United States of America,2.75,missing,Venezuela,"2- B,S","nut, tobacco, burnt, off notes",South America,VE,6.42375,-66.58973
DAR,Vietnam,1920,2016,72.0,United States of America,3.0,Trinitario,Vietnam,"2- B,S","raisins, astringent",Asia,VN,14.058324,108.277199
DAR,"DUO, batch 002",1920,2016,70.0,United States of America,3.25,missing,Ecuador,Unknown,missing,South America,EC,-1.831239,-78.183406
Dark Forest,Bolivia,1708,2016,75.0,United States of America,3.25,missing,Bolivia,"3- B,S,C","mild cherry, fatty",South America,BO,-16.290154,-63.588653
Dark Forest,Madagascar,1550,2015,70.0,United States of America,3.0,Trinitario,Madagascar,"3- B,S,C","sweet, strong sour, acidic",Africa,MG,-18.766947,46.869107
Dark Forest,Ocumare,1550,2015,70.0,United States of America,3.25,missing,Venezuela,"3- B,S,C","roasty, nutty, sweet",South America,VE,6.42375,-66.58973
Dark Forest,Tanzania,1554,2015,70.0,United States of America,3.0,missing,Tanzania,"3- B,S,C","intense, sweet, brownie",Africa,TZ,-6.369028,34.888822
Dark Forest,Ecuador,1554,2015,70.0,United States of America,3.25,missing,Ecuador,"3- B,S,C","bold, floral, rum",South America,EC,-1.831239,-78.183406
Davis,Ghana,1093,2013,70.0,United States of America,2.5,Forastero,Ghana,"4- B,S,C,L","vanilla, fatty, basic cocoa",Africa,GH,7.946527,-1.023194
Davis,Rainforest,1093,2013,70.0,United States of America,2.75,missing,Dominican Republic,"4- B,S,C,L","chalky, vanilla, caramel",Caribbean,DO,18.735693,-70.162651
Davis,Venezuela,1093,2013,70.0,United States of America,2.75,missing,Venezuela,"4- B,S,C,L","fatty, powdery, nut, sl. Burnt",South America,VE,6.42375,-66.58973
Davis,West Africa,907,2012,58.0,United States of America,3.25,Forastero,Other,"4- B,S,C,L","nice melt, odd rubber notes",Africa,XX,0.0,0.0
De Mendes,"Nativo, Varzea",1462,2015,72.0,Brazil,3.5,missing,Brazil,"3- B,S,C","texture issues, brownie",South America,BR,-14.235004,-51.92528
De Mendes,"Selvagem, Jari",1462,2015,65.0,Brazil,3.5,missing,Brazil,"3- B,S,C","one dimensional, brownie",South America,BR,-14.235004,-51.92528
De Villiers,Bundibugyo District,1832,2016,70.0,South Africa,2.5,Forastero,Uganda,"3- B,S,C","high roast, intense, fatty",Africa,UG,1.373333,32.290275
De Villiers,"Sambirano Valley, batch 2477",1832,2016,70.0,South Africa,3.0,missing,Madagascar,"3- B,S,C","high roast, fruit",Africa,MG,-18.766947,46.869107
Dean and Deluca (Belcolade),Madagascar,170,2007,66.0,United States of America,2.5,Trinitario,Madagascar,"4- B,S,C,V","sandy, cloying, rich cocoa",Africa,MG,-18.766947,46.869107
Dean and Deluca (Belcolade),Costa Rica,175,2007,64.0,United States of America,3.0,missing,Costa Rica,"4- B,S,C,V","dark coffee, cocoa",Central America,CR,9.748917,-83.753428
Dean and Deluca (Belcolade),Ecuador,175,2007,71.0,United States of America,3.0,missing,Ecuador,"4- B,S,C,V","cinamon, nutmeg, coffee",South America,EC,-1.831239,-78.183406
Dean and Deluca (Belcolade),Ghana,175,2007,60.0,United States of America,3.0,Forastero,Ghana,"4- B,S,C,V","nutty, simple, sweet",Africa,GH,7.946527,-1.023194
Dean and Deluca (Belcolade),Papua New Guinea,180,2007,64.0,United States of America,3.0,missing,Papua New Guinea,"4- B,S,C,V","waxy, tobacco, smokey",Oceania,PG,-6.314993,143.95555
Dean and Deluca (Belcolade),Peru,180,2007,64.0,United States of America,3.0,missing,Peru,"4- B,S,C,V","mild mint, basic cocoa",South America,PE,-9.189967,-75.015152
Debauve & Gallais (Michel Cluizel),Papua New Guinea,423,2009,64.0,France,3.0,missing,Papua New Guinea,"4- B,S,C,V","smokey,chalky,berry,caramel",Oceania,PG,-6.314993,143.95555
Debauve & Gallais (Michel Cluizel),Venezuela,263,2008,66.0,France,3.75,missing,Venezuela,"4- B,S,C,V","fatty, rich cocoa, roasty",South America,VE,6.42375,-66.58973
Desbarres,"Kilombero, batch 41",1916,2016,72.0,Canada,2.5,missing,Tanzania,"2- B,S","vanilla, chemical, rubber",Africa,TZ,-6.369028,34.888822
DeVries,Bolivian,241,2008,80.0,United States of America,2.75,missing,Bolivia,"2- B,S","intense fruit, bitter ending",South America,BO,-16.290154,-63.588653
DeVries,Costa Rica,166,2007,77.0,United States of America,3.5,Trinitario,Costa Rica,"2- B,S","red berry, lingering coffee",Central America,CR,9.748917,-83.753428
DeVries,Dominican Republic,166,2007,77.0,United States of America,3.5,missing,Dominican Republic,"2- B,S","sticky, woodsy, rum",Caribbean,DO,18.735693,-70.162651
Dick Taylor,Lanquin Estate,1952,2017,70.0,United States of America,3.75,missing,Guatemala,"2- B,S","blackberry, raisns",Central America,GT,15.783471,-90.230759
Dick Taylor,Tien Giang,1864,2016,78.0,United States of America,3.5,Trinitario,Vietnam,"2- B,S","tropical berry, intense",Asia,VN,14.058324,108.277199
Dick Taylor,Tien Giang,1864,2016,78.0,United States of America,3.5,Trinitario,Vietnam,"3- B,S,C","creamy, molasses, off note",Asia,VN,14.058324,108.277199
Dick Taylor,"Alto Beni, Wild Harvest, Limited Ed.",1634,2015,70.0,United States of America,3.75,missing,Bolivia,"2- B,S","sticky, rich, cherry",South America,BO,-16.290154,-63.588653
Dick Taylor,Elvesia,1235,2014,74.0,United States of America,3.5,missing,Dominican Republic,"2- B,S","mild fruit and spice, roasty",Caribbean,DO,18.735693,-70.162651
Dick Taylor,"Ecuador, Choc. Garage Exclusive",1034,2013,70.0,United States of America,3.25,missing,Ecuador,"2- B,S","oily, black pepper, roasty",South America,EC,-1.831239,-78.183406
Dick Taylor,Camino Verde,1193,2013,76.0,United States of America,3.5,missing,Ecuador,"2- B,S","butter, floral, rum",South America,EC,-1.831239,-78.183406
Dick Taylor,Bolivia,895,2012,75.0,United States of America,2.75,missing,Bolivia,"2- B,S","dry, mint, medicinal",South America,BO,-16.290154,-63.588653
Dick Taylor,Belize,955,2012,72.0,United States of America,2.75,Trinitario,Belize,Unknown,missing,Caribbean,BZ,17.189877,-88.49765
Dick Taylor,Sambirano,661,2011,80.0,United States of America,2.75,Trinitario,Madagascar,"2- B,S","sandy, flat, hint of berry",Africa,MG,-18.766947,46.869107
Dick Taylor,Sambirano,661,2011,72.0,United States of America,3.0,Trinitario,Madagascar,"2- B,S","sandy, flat, hint of berry",Africa,MG,-18.766947,46.869107
Dick Taylor,Mantuano,682,2011,75.0,United States of America,2.75,Criollo,Venezuela,"2- B,S","sticky, very roasty, nutty",South America,VE,6.42375,-66.58973
Dick Taylor,La Red,769,2011,74.0,United States of America,3.0,missing,Dominican Republic,"2- B,S","earthy, tart, sour",Caribbean,DO,18.735693,-70.162651
Dick Taylor,La Red,769,2011,74.0,United States of America,3.0,missing,Dominican Republic,"2- B,S","brownie, fruit, fudge",Caribbean,DO,18.735693,-70.162651
Dick Taylor,Ecuador,769,2011,70.0,United States of America,3.25,missing,Ecuador,"2- B,S","grassy, tea, late sour",South America,EC,-1.831239,-78.183406
Doble & Bignall,Puerto Cabello,1688,2015,85.0,England,3.0,missing,Venezuela,"3- B,S,C","intense, spicy, floral",South America,VE,6.42375,-66.58973
Doble & Bignall,"Panama, Raven",1371,2014,72.0,England,3.25,missing,Panama,"3- B,S,C","mild cherry, earthy",Central America,PA,8.537981,-80.782127
Doble & Bignall,"Puerto Cabello, Mantuano",1371,2014,72.0,England,3.25,Trinitario,Venezuela,"3- B,S,C","fatty, rasin, nutty",South America,VE,6.42375,-66.58973
Doble & Bignall,Johe,1407,2014,72.0,England,3.5,Criollo,Nicaragua,"3- B,S,C","nutty, caramel, toffee",Central America,NI,12.865416,-85.207229
Dole (Guittard),"O'ahu, N. Shore, Waialua Estate",311,2009,70.0,United States of America,3.75,missing,United States,Unknown,missing,North America,US,37.09024,-95.712891
Dolfin (Belcolade),Africa,304,2008,88.0,Belgium,3.0,Forastero,Other,Unknown,missing,Africa,XX,0.0,0.0
Dolfin (Belcolade),Noir,63,2006,70.0,Belgium,1.5,missing,Unknown,"3- B,S,L","acidic, astringent, unpleasant",Unknown,ZZ,0.0,0.0
Domori,Hacienda Victoria,1672,2015,70.0,Italy,3.75,missing,Ecuador,"2- B,S","floral, well developed, creamy",South America,EC,-1.831239,-78.183406
Domori,Ocumare 77,1672,2015,70.0,Italy,3.75,Criollo,Venezuela,"2- B,S","nutty, strawberry, creamy",South America,VE,6.42375,-66.58973
Domori,"IL100, H. San Jose",1109,2013,100.0,Italy,3.0,Criollo,Venezuela,Unknown,missing,South America,VE,6.42375,-66.58973
Domori,Morogoro,863,2012,70.0,Italy,3.5,missing,Tanzania,"2- B,S","sticky, nutty",Africa,TZ,-6.369028,34.888822
Domori,Guasare,863,2012,70.0,Italy,3.75,Criollo,Venezuela,"2- B,S","creamy, coffee, caramel",South America,VE,6.42375,-66.58973
Domori,"Canoabo, Hacienda San Jose",693,2011,70.0,Italy,3.5,Criollo,Venezuela,"2- B,S","smooth, intense, smoke, nut",South America,VE,6.42375,-66.58973
Domori,"Chuao, Hacienda San Jose",470,2010,70.0,Italy,3.0,Trinitario,Venezuela,"2- B,S","subtle, caramel, sour milk",South America,VE,6.42375,-66.58973
Domori,"Carupano, H. San Jose",227,2008,70.0,Italy,3.0,Trinitario,Venezuela,"2- B,S","cucumber, hot spices",South America,VE,6.42375,-66.58973
Domori,Teyuna,272,2008,70.0,Italy,3.0,missing,Colombia,"2- B,S","creamy, woody, earthy",South America,CO,4.570868,-74.297333
Domori,Blend No. 1,272,2008,78.0,Italy,3.5,Blend,Unknown,"2- B,S","sticky, grassy, coffee",Unknown,ZZ,0.0,0.0
Domori,Ilblend,272,2008,70.0,Italy,3.75,Blend,Unknown,"2- B,S","sticky, olive",Unknown,ZZ,0.0,0.0
Domori,Porcelana,111,2007,70.0,Italy,4.0,Criollo,Venezuela,"2- B,S","creamy, complex, coffee",South America,VE,6.42375,-66.58973
Domori,"Ocumare 61, Puertomar",129,2007,75.0,Italy,3.25,Criollo,Venezuela,"2- B,S","sticky, smoke, ham, earthy",South America,VE,6.42375,-66.58973
Domori,Granella,135,2007,60.0,Italy,3.25,Trinitario,Venezuela,"2- B,S","mild spice, licorice",South America,VE,6.42375,-66.58973
Domori,Madagascar,135,2007,70.0,Italy,3.5,Trinitario,Madagascar,"2- B,S","fruity, basic cocoa",Africa,MG,-18.766947,46.869107
Domori,Madagared,192,2007,70.0,Italy,3.5,Criollo,Madagascar,"2- B,S","smooth, banana, cocoa",Africa,MG,-18.766947,46.869107
Domori,"Java, Javablond",192,2007,70.0,Italy,3.75,Criollo,Indonesia,"2- B,S","creamy, smokey, tobacco",Asia,ID,-0.789275,113.921327
Domori,Ecuador,192,2007,70.0,Italy,4.0,Forastero,Ecuador,"2- B,S","creamy, nuts, woody, cocoa",South America,EC,-1.831239,-78.183406
Domori,"Ocumare 67, Puertofino",192,2007,70.0,Italy,4.0,Criollo,Venezuela,"2- B,S","creamy, mint, tobacco, olive",South America,VE,6.42375,-66.58973
Domori,Sur del Lago Classificado,87,2006,70.0,Italy,3.0,Trinitario,Venezuela,"2- B,S","long lasting, fruit",South America,VE,6.42375,-66.58973
Domori,Apurimac,87,2006,70.0,Italy,3.25,Trinitario,Peru,"2- B,S","floral, olive",South America,PE,-9.189967,-75.015152
Domori,Carenero Superior,87,2006,70.0,Italy,3.5,Trinitario,Venezuela,"2- B,S","creamy, basic cocoa",South America,VE,6.42375,-66.58973
Dormouse,Non Pariel Estate,1880,2016,75.0,England,2.75,Trinitario,Grenada,"3- B,Sw,C","licorice, molasses, rubber",Caribbean,GD,12.262776,-61.604171
Dormouse,"Rio Caribe, Batch 7",1672,2015,70.0,England,2.5,Trinitario,Venezuela,"3- B,S,C","burnt rubber, molasses",South America,VE,6.42375,-66.58973
Dormouse,"Colombia, Batch 9",1676,2015,80.0,England,2.75,Criollo,Colombia,"3- B,S,C","bitter,molasses,marshmallow",South America,CO,4.570868,-74.297333
Dormouse,"Madagascar, Batch 8",1676,2015,77.0,England,2.75,Criollo,Madagascar,"3- B,S,C","fruity, molasses",Africa,MG,-18.766947,46.869107
Duffy's,"Rio Dulce, Xoco",1662,2015,70.0,England,4.0,Criollo,Guatemala,"4- B,S,C,L","intense, spicy, butterscotch",Central America,GT,15.783471,-90.230759
Duffy's,"Chuno, Xoco",1331,2014,70.0,England,3.5,Criollo,Nicaragua,"4- B,S,C,L","sandy, full bodied, spicy",Central America,NI,12.865416,-85.207229
Duffy's,"Rico Rugoso, Xoco",1331,2014,76.0,England,3.75,Criollo,Nicaragua,"4- B,S,C,L","black pepper, rich, intense",Central America,NI,12.865416,-85.207229
Duffy's,Ocumare,923,2012,72.0,England,3.75,missing,Venezuela,"3- B,S,C","creamy, nutty",South America,VE,6.42375,-66.58973
Duffy's,"Indio Rojo, Xoco",623,2011,72.0,England,3.75,Criollo,Honduras,"3- B,S,C","dried fruit, grapes, sour",Central America,HN,15.199999,-86.241905
Duffy's,Dominican Republic,661,2011,65.0,England,3.5,missing,Dominican Republic,"3- B,S,C","heavy roast, woody, berry",Caribbean,DO,18.735693,-70.162651
Duffy's,"Bocas del Toro, Tierra Oscura",697,2011,72.0,England,3.0,missing,Panama,"3- B,S,C","licorice, leathery",Central America,PA,8.537981,-80.782127
Duffy's,"Nicaliso, Xoco",697,2011,71.0,England,3.25,Criollo,Nicaragua,"3- B,S,C","intense, almond, coffee",Central America,NI,12.865416,-85.207229
Duffy's,Ocumare,765,2011,71.0,England,3.5,missing,Venezuela,"3- B,S,C",intense cocoa,South America,VE,6.42375,-66.58973
Duffy's,Panama,516,2010,70.0,England,3.5,missing,Panama,"3- B,S,C",caramel and cocoa,Central America,PA,8.537981,-80.782127
Duffy's,"Corazon del Ecuador, Calceta beans",516,2010,72.0,England,3.75,missing,Ecuador,"3- B,S,C","rich cocoa, fruity, strong floral",South America,EC,-1.831239,-78.183406
Duffy's,Star of Ecuador,523,2010,70.0,England,2.5,missing,Ecuador,"3- B,S,C","chalky, bread, dirt",South America,EC,-1.831239,-78.183406
Duffy's,Star of Peru,523,2010,70.0,England,3.75,missing,Peru,"3- B,S,C","dark forest berry, spice",South America,PE,-9.189967,-75.015152
Dulcinea,Dominican Republic,1506,2015,70.0,United States of America,3.25,missing,Dominican Republic,Unknown,missing,Caribbean,DO,18.735693,-70.162651
Durand,Madagascar,841,2012,82.0,France,2.75,Trinitario,Madagascar,Unknown,"fatty, muted",Africa,MG,-18.766947,46.869107
Durand,Madagascar,841,2012,82.0,France,2.75,Trinitario,Madagascar,"4- B,S,C,L","uneven, smokey, hammy",Africa,MG,-18.766947,46.869107
Durci,"Maranon, Joya Rara",1626,2015,70.0,United States of America,3.5,Forastero,Peru,"3- B,S,C","sandy, orange, butterscotch",South America,PE,-9.189967,-75.015152
Durci,"Rio Caribe, Tepui Treasure",1626,2015,70.0,United States of America,3.5,Trinitario,Venezuela,"3- B,S,C","fatty, roasty, intense brownie",South America,VE,6.42375,-66.58973
Durci,Taino Secret,1630,2015,70.0,United States of America,3.25,missing,Dominican Republic,"3- B,S,C","dates, acidic, rich cocoa",Caribbean,DO,18.735693,-70.162651
Durci,"Carenero, Empyrean Sabor",1630,2015,70.0,United States of America,3.25,Trinitario,Venezuela,"3- B,S,C","cherry, earthy, tobacco",South America,VE,6.42375,-66.58973
Durci,Corona Arriba,1630,2015,70.0,United States of America,4.0,missing,Ecuador,"3- B,S,C",blackberry and cinnamon,South America,EC,-1.831239,-78.183406
East Van Roasters,Peru,1343,2014,70.0,Canada,3.25,missing,Peru,Unknown,missing,South America,PE,-9.189967,-75.015152
East Van Roasters,Madagascar,1343,2014,70.0,Canada,3.5,Trinitario,Madagascar,Unknown,missing,Africa,MG,-18.766947,46.869107
East Van Roasters,Dominican Republic,1343,2014,70.0,Canada,3.75,missing,Dominican Republic,Unknown,missing,Caribbean,DO,18.735693,-70.162651
Eau de Rose,Tumaco,1812,2016,70.0,Canada,3.25,missing,Colombia,"3- B,S,C","dried fruit, strong floral",South America,CO,4.570868,-74.297333
Eau de Rose,Arauca,1812,2016,70.0,Canada,3.25,missing,Colombia,"3- B,S,C","mild, dried fruit, chocolate",South America,CO,4.570868,-74.297333
Eclat (Felchlin),"Maranon, Good & Evil, w/ nibs",919,2012,72.0,United States of America,2.75,Forastero,Peru,"3- B,S,C","buttery, burlap",South America,PE,-9.189967,-75.015152
Edelmond,Porcelana,1876,2016,68.0,Germany,3.0,Criollo,Venezuela,"2- B,S","dry, gritty, cardboard, nutty",South America,VE,6.42375,-66.58973
El Ceibo,"Alto Beni, Covendo Region",709,2011,75.0,Bolivia,3.75,missing,Bolivia,"4- B,S,C,L","nutty, rich, red berry",South America,BO,-16.290154,-63.588653
El Ceibo,Alto Beni,252,2008,71.0,Bolivia,2.75,missing,Bolivia,"4- B,S,C,L","lemon, tart, burnt, chemical",South America,BO,-16.290154,-63.588653
El Rey,San Joaquin,1662,2015,70.0,Venezuela,3.75,missing,Venezuela,"5- B,S,C,V,L","spicy, caramel, vanilla",South America,VE,6.42375,-66.58973
El Rey,"Rio Caribe, Macuro",439,2009,70.0,Venezuela,3.0,Trinitario,Venezuela,"5- B,S,C,V,L","sandy,bold,cherry,peanut butter",South America,VE,6.42375,-66.58973
El Rey,"Carenero Superior, Apamate",206,2008,74.0,Venezuela,2.5,Criollo,Venezuela,"5- B,S,C,V,L","sandy, banana, sour",South America,VE,6.42375,-66.58973
El Rey,"Carenero Superior, Bucare",206,2008,58.0,Venezuela,2.5,Criollo,Venezuela,"5- B,S,C,V,L","gritty, sweet, banana, smoke",South America,VE,6.42375,-66.58973
El Rey,"Carenero Superior, Mijao",206,2008,61.0,Venezuela,3.0,Criollo,Venezuela,"5- B,S,C,V,L","muted, cherry, banana",South America,VE,6.42375,-66.58973
El Rey,"Carenero Superior, Gran Saman",32,2006,70.0,Venezuela,2.75,Criollo,Venezuela,"5- B,S,C,V,L","gritty, chalky, earthy, sour",South America,VE,6.42375,-66.58973
Emerald Estate,Emerald Estate,1137,2013,60.0,St. Lucia,2.75,missing,Saint Lucia,"2- B,S","low refinement, too sweet",Caribbean,LC,13.909444,-60.978893
Emerald Estate,Emerald Estate,1137,2013,60.0,St. Lucia,2.75,missing,Saint Lucia,"2- B,S","sandy, tannic, earthy",Caribbean,LC,13.909444,-60.978893
Emerald Estate,Emerald Estate,1137,2013,70.0,St. Lucia,3.25,missing,Saint Lucia,"2- B,S","low refinement, too sweet",Caribbean,LC,13.909444,-60.978893
Emerald Estate,Emerald Estate,1137,2013,70.0,St. Lucia,3.25,missing,Saint Lucia,"2- B,S","sandy, tannic, earthy",Caribbean,LC,13.909444,-60.978893
Emily's,Patanemo,1450,2015,79.0,Japan,3.0,missing,Venezuela,"3- B,S,C","coarse, woody, roasty",South America,VE,6.42375,-66.58973
Emily's,Peru,1454,2015,78.0,Japan,3.5,Criollo,Peru,"3- B,S,C","brownine, nutty",South America,PE,-9.189967,-75.015152
ENNA,"Wampusirpi, batch 007",1916,2016,75.0,United States of America,3.25,missing,Honduras,"2- B,S","carrots, heavy roast",Central America,HN,15.199999,-86.241905
Enric Rovira (Claudio Corallo),Terreiro Velho P.,565,2010,80.0,Spain,3.25,Forastero,Sao Tome & Principe,Unknown,missing,Africa,ST,0.18636,6.613081
Erithaj (A. Morin),Ben Tre,1205,2014,70.0,France,3.25,Trinitario,Vietnam,"3- B,S,C","spicy, green, long, intense",Asia,VN,14.058324,108.277199
